name,distributor_full_name,release_date,genre,runtime,rating,budget,rest_world,studio,total_gross,theaters_total,opening,theaters_opening,open_date,close_date,days_in_theaters,imdb_rating,directors,cinemascore_name,cinemascore_rating,RT_name,RT_rating,is_Action,is_Animation,is_Drama,is_Horror,is_Comedy,is_Adventure,is_Music,is_Sci-Fi,is_Thriller,is_Documentary,is_Romance,is_Fantasy,studio_uni,studio_WB,studio_Fox,studio_Sony,studio_STX,studio_LGF,studio_BV,studio_Focus,studio_Fathom,studio_Magn,studio_IFC,studio_WGUSA,studio_KL,rating_G,rating_Not Yet Rated,rating_PG,rating_PG-13,rating_R,rating_Unknown,rating_Unrated,CS_rating_A,CS_rating_A+,CS_rating_A-,CS_rating_B,CS_rating_B+,CS_rating_B-,CS_rating_C,CS_rating_C+,CS_rating_C-,CS_rating_D+,CS_rating_D-
Race 3,Yash Raj,"June 15, 2018",Action,160.0,Unrated,,,Yash,1690861.0,314,1690861,314,6/15,-,,2.1,Remo D'Souza,,,Race 3,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pad Man,Sony / Columbia,"February 9, 2018",Drama,140.0,PG-13,,25588573,Sony,1670192.0,152,740313,152,2/9,3/8,27.0,8.0,R. Balki,,,Pad Man,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capernaum,Sony Classics,"December 14, 2018",Drama,121.0,R,,,SPC,1661096.0,136,24988,136,12/14,-,,8.5,Nadine Labaki,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Private War,Aviron,"November 2, 2018",Drama,106.0,R,,2193470,Aviron,1633208.0,865,60491,865,11/2,1/24,83.0,6.7,Matthew Heineman,,,A Private War,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MET Opera: Aida,Fathom,"October 6, 2018",Unknown,240.0,Unrated,,,Fathom,1595902.0,699,1187275,699,10/6,10/10,4.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Bookshop,Greenwich,"August 24, 2018",Drama,113.0,PG,,9889806,Greenwich,1588150.0,136,75736,136,8/24,10/11,48.0,6.5,Isabel Coixet,,,The Bookshop,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operation Red Sea,Well Go USA,"February 23, 2018",Action,141.0,Unrated,,577677013,WGUSA,1543547.0,55,436059,55,2/23,4/19,55.0,6.8,Dante Lam,,,Operation Red Sea,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Destroyer,Annapurna Pictures,"December 25, 2018",Crime Thriller,123.0,R,,4047616,Annapurna,1533324.0,235,55347,235,12/25,3/21,86.0,6.2,Karyn Kusama,,,Destroyer,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thugs of Hindostan,Yash Raj,"November 8, 2018",Action Drama,164.0,Unrated,,,Yash,1449848.0,377,1185386,377,11/8,-,,4.0,Vijay Krishna Acharya,,,Thugs of Hindostan,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Don't Worry He Won't Get Far on Foot,Amazon Studios,"July 13, 2018",Comedy / Drama,113.0,R,,2494914,Amazon,1441705.0,266,83339,266,7/13,9/13,62.0,6.9,Gus Van Sant,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Princess Mononoke - Studio Ghibli (2018),Fathom,"July 22, 2018",Animation,135.0,PG-13,,,Fathom,1423877.0,754,476728,754,7/22,7/25,3.0,,???,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finding Your Feet,Roadside Attractions,"March 30, 2018",Comedy,111.0,PG-13,,,RAtt.,1418682.0,277,60132,277,3/30,6/7,69.0,6.7,Richard Loncraine,,,Finding Your Feet,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Women (2018),Pinnacle Peak,"September 28, 2018",Drama,112.0,PG-13,,,Pinnacle,1379497.0,643,705063,643,9/28,11/22,55.0,4.7,Clare Niederpruem,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102 Not Out,Sony / Columbia,"May 4, 2018",Comedy,102.0,PG,,10871092,Sony,1343797.0,102,483681,102,5/4,6/7,34.0,7.5,Umesh Shukla,,,102 Not Out,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baaghi 2,FIP,"March 30, 2018",Action,137.0,Unrated,,29890510,FIP,1319579.0,123,650722,123,3/30,4/19,20.0,5.0,Ahmed Khan,,,Baaghi 2,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Never Look Away,Sony Classics,"November 30, 2018",Drama,188.0,R,,,SPC,1303198.0,122,25789,122,11/30,-,,7.7,Florian Henckel von Donnersmarck,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Metropolitan Opera: Cosi Fan Tutte (2018),Fathom,"March 31, 2018",Unknown,240.0,Unrated,,,Fathom,1302949.0,687,966870,687,3/31,4/4,4.0,7.3,Gary Halvorson,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Maria by Callas,Sony Classics,"November 2, 2018",Documentary,113.0,PG,,,SPC,1267301.0,149,91915,149,11/2,2/14,104.0,7.2,Tom Volf,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McQueen,Bleecker Street,"July 20, 2018",Documentary,111.0,R,,,BST,1257275.0,95,98873,95,7/20,10/4,76.0,7.9,Ian Bonhôte & Peter Ettedgui,,,McQueen,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Seagull,Sony Classics,"May 11, 2018",Drama,98.0,PG-13,,,SPC,1252960.0,211,79016,211,5/11,8/16,97.0,5.7,Michael Mayer,,,The Seagull,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Met Opera: Cendrillon,Fathom,"April 28, 2018",Musical,195.0,Unrated,,,Fathom,1243306.0,684,925752,684,4/28,5/2,4.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mandy,RLJ Entertainment,"September 13, 2018",Action Horror,121.0,Unrated,,,RLJ,1214525.0,250,225723,250,9/13,11/4,52.0,6.6,Panos Cosmatos,,,Mandy,91.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grease (40th Anniversary),Fathom,"April 8, 2018",Musical,110.0,PG,,,Fathom,1213413.0,735,664766,735,4/8,4/14,6.0,8.1,Don Roy King,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautifully Broken,ArtAffects,"August 24, 2018",Drama,108.0,PG-13,,,AAE,1208925.0,651,589155,651,8/24,11/7,75.0,5.6,Eric Welch,,,Beautifully Broken,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An Interview with God,Fathom,"August 20, 2018",Drama,97.0,Unrated,,,Fathom,1201434.0,944,,944,8/20,8/23,3.0,5.7,Perry Lang,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Along with the Gods: The Last 49 Days,Well Go USA,"August 1, 2018",Fantasy,135.0,Unrated,,,WGUSA,1200246.0,48,311743,48,8/1,9/20,50.0,7.1,Yong-hwa Kim,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MET Opera: Samson Et Dalila,Fathom,"October 20, 2018",Unknown,210.0,Unrated,,,Fathom,1195758.0,699,898384,699,10/20,-,,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Andhadhun,Eros,"October 5, 2018",Comedy Thriller,139.0,Unrated,,,Eros,1193046.0,62,278677,62,10/5,11/4,30.0,8.5,Sriram Raghavan,,,Andhadhun,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spirited Away - Studio Ghibli Fest 2018,Fathom,"October 28, 2018",Animation,124.0,PG,,,Fathom,1175067.0,742,494054,742,10/28,10/30,2.0,,???,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Metropolitan Opera: Luisa Miller,Fathom,"April 14, 2018",Unknown,240.0,Unrated,,,Fathom,1166858.0,685,850777,685,4/14,4/18,4.0,7.5,Kirk Browning,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lean on Pete,A24,"April 6, 2018",Adventure,121.0,R,,,A24,1163056.0,187,46975,187,4/6,6/14,69.0,7.2,Andrew Haigh,,,Lean on Pete,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Neighbor Totoro - Studio Ghibli Fest 2018,Fathom,"September 30, 2018",Animation,100.0,G,,,Fathom,1144649.0,718,539245,718,9/30,-,,,???,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Met Opera: L'Elisir d'Amore (2018),Fathom,"February 10, 2018",Musical,180.0,Unrated,,,Fathom,1115018.0,687,837262,687,2/10,2/14,4.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wildlife,IFC,"October 19, 2018",Drama,104.0,PG-13,,2048983,IFC,1050616.0,105,104589,105,10/19,-,,6.9,Paul Dano,,,Wildlife,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dark Crystal (special re-release),Fathom,"February 25, 2018",Fantasy,100.0,PG,,,Fathom,1036956.0,616,548354,616,2/25,3/1,4.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zero,Yash Raj,"December 21, 2018",Comedy / Drama,164.0,Unrated,,,Yash,1035388.0,300,1035388,300,12/21,-,,5.7,Aanand L. Rai,ZERO DARK THIRTY (2013),A-,Zero,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Met Opera: Semiramide,Fathom,"March 10, 2018",Musical,209.0,Unrated,,,Fathom,1033651.0,691,798605,691,3/10,-,,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MET Opera: La Fanciulla Del West,Fathom,"October 27, 2018",Unknown,225.0,Unrated,,,Fathom,1023233.0,705,765549,705,10/27,10/31,4.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nothing to Lose (2018),Swen,"May 11, 2018",Drama,135.0,PG,,,Swen,1016188.0,69,679531,69,5/11,6/14,34.0,6.6,Alexandre Avancini,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elvis: '68 Comeback Special (2018 release),Fathom,"August 16, 2018",Concert,60.0,Unrated,,,Fathom,1010657.0,725,,725,8/16,-,,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Raid (2018),Eros,"March 16, 2018",Action / Crime,120.0,Unrated,,,Eros,1010385.0,79,423817,79,3/16,4/1,16.0,7.4,Raj Kumar Gupta,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Insult,Cohen Media Group,"January 12, 2018",Foreign,113.0,R,,,Cohen,1001305.0,54,24600,54,1/12,4/19,97.0,7.7,Ziad Doueiri,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Labyrinth (2018 Fathom Event),Fathom,"April 29, 2018",Fantasy,101.0,PG,,,Fathom,993336.0,685,558857,685,4/29,5/3,4.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Submarine (2018 re-release),Abramorama,"July 8, 2018",Animation,90.0,G,,,Abr.,992305.0,188,107105,188,7/8,9/30,84.0,,???,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Italy,Entertainment One,"August 24, 2018",Romantic Comedy,102.0,R,,,EOne,990230.0,133,283399,133,8/24,11/8,76.0,5.7,Donald Petrie,,,Little Italy,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dawn Wall (Fathom),Fathom,"September 19, 2018",Documentary,100.0,Unrated,,,Fathom,970032.0,593,,593,9/19,-,,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCM: White Christmas,Fathom,"December 9, 2018",Musical,120.0,Unrated,,,Fathom,928298.0,638,566045,638,12/9,12/12,3.0,7.6,Michael Curtiz,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kirk Cameron: Connect,Fathom,"February 27, 2018",Documentary,70.0,Unrated,,,Fathom,918127.0,781,,781,2/27,3/1,2.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Miseducation of Cameron Post,FilmRise,"August 3, 2018",Drama,95.0,Unrated,,,FR,904703.0,85,48638,85,8/3,9/30,58.0,6.6,Desiree Akhavan,,,The Miseducation of Cameron Post,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kedarnath,PackYourBag,"December 7, 2018",Drama,116.0,Unrated,,,PackYourBag,901131.0,113,407118,113,12/7,1/3,27.0,6.0,Abhishek Kapoor,,,Kedarnath,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Let the Sunshine In,IFC,"April 27, 2018",Comedy / Drama,94.0,Unrated,,,IFC,892421.0,67,39699,67,4/27,7/26,90.0,6.0,Claire Denis,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tea with the Dames,IFC,"September 21, 2018",Documentary,84.0,Unrated,,,IFC,889343.0,71,14777,71,9/21,1/20,121.0,7.3,Roger Michell,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Cakemaker,Strand,"June 29, 2018",Drama,104.0,Unrated,,,Strand,875751.0,34,33384,34,6/29,11/8,132.0,7.2,Ofir Raul Graizer,,,The Cakemaker,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MET Opera: Marnie,Fathom,"November 10, 2018",Unknown,210.0,Unrated,,,Fathom,849710.0,669,639253,669,11/10,11/14,4.0,7.9,Habib Azar,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bandstand: The Broadway Musical,Fathom,"June 25, 2018",Musical,130.0,Unrated,,,Fathom,839554.0,720,,720,6/25,6/28,3.0,9.4,Lorenzo Thione & Matt Hoffman,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Schindler's List (2018 re-release),Universal,"December 7, 2018",Drama,195.0,R,,,Uni.,833050.0,1029,566760,1029,12/7,12/13,6.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Like Arrows,Fathom,"May 1, 2018",Drama,100.0,Unrated,,,Fathom,817990.0,818,,818,5/1,5/3,2.0,6.1,Kevin Peeples,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mirai,GKIDS,"November 29, 2018",Animation,98.0,PG,,,GK,812794.0,780,63325,780,11/29,2/21,84.0,7.1,Mamoru Hosoda,,,Mirai,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beast,Roadside Attractions,"May 11, 2018",Thriller,107.0,R,,,RAtt.,800365.0,93,53248,93,5/11,7/5,55.0,6.8,Michael Pearce,FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD (2018),B+,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Sui Dhaaga - Made in India,Yash Raj,"September 28, 2018",Drama,136.0,Unrated,,,Yash,790628.0,193,581950,193,9/28,10/4,6.0,6.8,Sharat Katariya,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
